FECHA,TIMESTAMP,TIPO_VIAJERO,PUNTO_TURISTICO,RESIDENCIA,VIAJEROS,PERNOCTACIONES
2005-06-01,1117576800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,41786,429030
2005-07-01,1120168800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,53453,506321
2005-08-01,1122847200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,56804,587587
2005-09-01,1125525600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,54743,527708
2005-10-01,1128117600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,65695,598466
2005-11-01,1130799600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,61875,597316
2005-12-01,1133391600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,52480,520117
2006-01-01,1136070000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,76541,738797
2006-02-01,1138748400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,71281,639870
2006-03-01,1141167600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,94688,758184
2006-04-01,1143842400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,87642,710079
2006-05-01,1146434400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,67740,623727
2006-06-01,1149112800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,60179,582168
2006-07-01,1151704800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,74584,691305
2006-08-01,1154383200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83127,758381
2006-09-01,1157061600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,71732,691610
2006-10-01,1159653600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83542,690830
2006-11-01,1162335600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,74775,660679
2006-12-01,1164927600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,69978,639422
2007-01-01,1167606000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,76407,729551
2007-02-01,1170284400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,74617,647727
2007-03-01,1172703600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,96182,762099
2007-04-01,1175378400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,82918,660126
2007-05-01,1177970400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,72320,588456
2007-06-01,1180648800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,66437,610673
2007-07-01,1183240800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,74771,727983
2007-08-01,1185919200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,75749,726719
2007-09-01,1188597600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,69153,663118
2007-10-01,1191189600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,79974,697761
2007-11-01,1193871600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83789,731967
2007-12-01,1196463600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,87102,676144
2008-01-01,1199142000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,79783,738954
2008-02-01,1201820400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,87060,733525
2008-03-01,1204326000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,90011,742556
2008-04-01,1207000800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83189,643678
2008-05-01,1209592800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,71726,598096
2008-06-01,1212271200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,62855,588065
2008-07-01,1214863200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,82075,718023
2008-08-01,1217541600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,77168,726267
2008-09-01,1220220000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,75692,639138
2008-10-01,1222812000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,84342,693419
2008-11-01,1225494000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,85524,736085
2008-12-01,1228086000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,81074,669570
2009-01-01,1230764400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,73445,705485
2009-02-01,1233442800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,69022,633338
2009-03-01,1235862000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,80840,713732
2009-04-01,1238536800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,75223,638722
2009-05-01,1241128800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,67364,582766
2009-06-01,1243807200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,65661,594426
2009-07-01,1246399200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,70823,650347
2009-08-01,1249077600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,66974,658387
2009-09-01,1251756000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,63590,587220
2009-10-01,1254348000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,74827,665084
2009-11-01,1257030000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,81454,700499
2009-12-01,1259622000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83331,690773
2010-01-01,1262300400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,77791,727424
2010-02-01,1264978800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83731,727109
2010-03-01,1267398000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,90827,796706
2010-04-01,1270072800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83797,628305
2010-05-01,1272664800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,67157,605835
2010-06-01,1275343200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,63674,578092
2010-07-01,1277935200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,84126,693185
2010-08-01,1280613600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,75814,728804
2010-09-01,1283292000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,71320,668023
2010-10-01,1285884000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,86199,747606
2010-11-01,1288566000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,93672,793230
2010-12-01,1291158000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,82314,715157
2011-01-01,1293836400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,93137,843036
2011-02-01,1296514800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,97950,828169
2011-03-01,1298934000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,104547,903022
2011-04-01,1301608800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,91760,712069
2011-05-01,1304200800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,73666,646161
2011-06-01,1306879200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,72266,643789
2011-07-01,1309471200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,88954,791523
2011-08-01,1312149600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,87247,815390
2011-09-01,1314828000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,78196,724462
2011-10-01,1317420000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,94703,803519
2011-11-01,1320102000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,95530,856092
2011-12-01,1322694000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,86766,765519
2012-01-01,1325372400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,97105,891646
2012-02-01,1328050800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100001,837628
2012-03-01,1330556400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,98391,832501
2012-04-01,1333231200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,72972,624696
2012-05-01,1335823200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,70229,630455
2012-06-01,1338501600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,72573,652564
2012-07-01,1341093600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,84768,788609
2012-08-01,1343772000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,85845,814242
2012-09-01,1346450400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,79671,744077
2012-10-01,1349042400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,95601,823373
2012-11-01,1351724400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,94059,842732
2012-12-01,1354316400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,90883,786586
2013-01-01,1356994800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,92498,881457
2013-02-01,1359673200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,96074,816472
2013-03-01,1362092400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100333,841769
2013-04-01,1364767200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,70198,594678
2013-05-01,1367359200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,70032,628498
2013-06-01,1370037600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,73353,636977
2013-07-01,1372629600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,83862,764306
2013-08-01,1375308000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,78906,765001
2013-09-01,1377986400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,76022,714756
2013-10-01,1380578400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100132,834164
2013-11-01,1383260400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,98059,839341
2013-12-01,1385852400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,97453,880509
2014-01-01,1388530800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,101824,939456
2014-02-01,1391209200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100275,865647
2014-03-01,1393628400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,124607,1036168
2014-04-01,1396303200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,88715,717984
2014-05-01,1398895200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,73737,671006
2014-06-01,1401573600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,79454,685461
2014-07-01,1404165600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,89442,791586
2014-08-01,1406844000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,98665,857676
2014-09-01,1409522400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,85546,787733
2014-10-01,1412114400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,105615,887588
2014-11-01,1414796400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,107940,898673
2014-12-01,1417388400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,95545,830332
2015-01-01,1420066800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,103125,921348
2015-02-01,1422745200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,102053,863445
2015-03-01,1425164400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,102926,898711
2015-04-01,1427839200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,89553,704521
2015-05-01,1430431200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,85028,711545
2015-06-01,1433109600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,78808,716286
2015-07-01,1435701600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,95215,875392
2015-08-01,1438380000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100352,912143
2015-09-01,1441058400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,85946,808683
2015-10-01,1443650400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,112014,909175
2015-11-01,1446332400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,112187,949426
2015-12-01,1448924400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,106096,951471
2016-01-01,1451602800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,114122,976880
2016-02-01,1454281200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,116075,961956
2016-03-01,1456786800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,115729,993262
2016-04-01,1459461600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,104439,829171
2016-05-01,1462053600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,95838,844069
2016-06-01,1464732000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100436,861226
2016-07-01,1467324000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,115942,1017342
2016-08-01,1470002400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,115596,1045848
2016-09-01,1472680800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,100256,947864
2016-10-01,1475272800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,129577,1025476
2016-11-01,1477954800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,111166,987738
2016-12-01,1480546800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,114378,977349
2017-01-01,1483225200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,116226,1049832
2017-02-01,1485903600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,116722,971333
2017-03-01,1488322800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,123607,1025978
2017-04-01,1490997600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,124313,967592
2017-05-01,1493589600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,103285,892432
2017-06-01,1496268000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,105794,907476
2017-07-01,1498860000000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,126659,1048721
2017-08-01,1501538400000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,118788,1065272
2017-09-01,1504216800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,109374,977132
2017-10-01,1506808800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,135743,1084909
2017-11-01,1509490800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,120423,1022081
2017-12-01,1512082800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,117329,984003
2018-01-01,1514761200000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,121834,1040567
2018-02-01,1517439600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,119221,980978
2018-03-01,1519858800000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,127677,1016123
2018-04-01,1522533600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,111196,858664
2018-05-01,1525125600000,Nacional,San Bartolomé De Tirajana,Residentes en el extranjero,101071,834033
